大專校院各校科系別概況										
105 學年度 SY2016-2017										
學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
0003	國立臺灣大學	210401	音樂學系	D 日	M 碩士	32	7	5	30 臺北市	1 一般
0003	國立臺灣大學	210501	戲劇學系	D 日	D 博士	2	0	0	30 臺北市	1 一般
0003	國立臺灣大學	210501	戲劇學系	D 日	M 碩士	39	0	9	30 臺北市	1 一般
0003	國立臺灣大學	210501	戲劇學系	D 日	B 學士	187	12	22	30 臺北市	1 一般
0003	國立臺灣大學	210703	藝術史學系	D 日	D 博士	8	0	1	30 臺北市	1 一般
0003	國立臺灣大學	210703	藝術史學系	D 日	M 碩士	33	6	11	30 臺北市	1 一般
0003	國立臺灣大學	220101	臺灣文學系	D 日	D 博士	17	0	1	30 臺北市	1 一般
0003	國立臺灣大學	220101	臺灣文學系	D 日	M 碩士	48	5	8	30 臺北市	1 一般
0003	國立臺灣大學	220201	(中)國(語)文學系	D 日	D 博士	60	0	4	30 臺北市	1 一般
0003	國立臺灣大學	220201	(中)國(語)文學系	D 日	M 碩士	90	0	24	30 臺北市	1 一般
0003	國立臺灣大學	220201	(中)國(語)文學系	D 日	B 學士	334	52	63	30 臺北市	1 一般
0003	國立臺灣大學	220301	外國語文學系	D 日	D 博士	21	0	4	30 臺北市	1 一般
0003	國立臺灣大學	220301	外國語文學系	D 日	M 碩士	60	0	14	30 臺北市	1 一般
0003	國立臺灣大學	220301	外國語文學系	D 日	B 學士	550	81	139	30 臺北市	1 一般
0003	國立臺灣大學	220320	日本語文學系	D 日	M 碩士	48	0	8	30 臺北市	1 一般
0003	國立臺灣大學	220320	日本語文學系	D 日	B 學士	262	12	56	30 臺北市	1 一般
0003	國立臺灣大學	220501	翻譯學系	D 日	M 碩士	46	2	8	30 臺北市	1 一般
0003	國立臺灣大學	220701	語言學研究所	D 日	D 博士	14	0	1	30 臺北市	1 一般
0003	國立臺灣大學	220701	語言學研究所	D 日	M 碩士	31	8	18	30 臺北市	1 一般
0003	國立臺灣大學	220901	(歷)史學系	D 日	D 博士	50	0	6	30 臺北市	1 一般
0003	國立臺灣大學	220901	(歷)史學系	D 日	M 碩士	81	0	16	30 臺北市	1 一般
0003	國立臺灣大學	220901	(歷)史學系	D 日	B 學士	258	26	59	30 臺北市	1 一般
0003	國立臺灣大學	221001	人類學系	D 日	D 博士	15	0	1	30 臺北市	1 一般
0003	國立臺灣大學	221001	人類學系	D 日	M 碩士	35	0	10	30 臺北市	1 一般
0003	國立臺灣大學	221001	人類學系	D 日	B 學士	153	14	22	30 臺北市	1 一般
0003	國立臺灣大學	221101	哲學系	D 日	D 博士	32	0	3	30 臺北市	1 一般
0003	國立臺灣大學	221101	哲學系	D 日	M 碩士	42	0	5	30 臺北市	1 一般
0003	國立臺灣大學	221101	哲學系	D 日	B 學士	181	20	23	30 臺北市	1 一般
0003	國立臺灣大學	310101	經濟學系	D 日	D 博士	27	0	5	30 臺北市	1 一般
0003	國立臺灣大學	310101	經濟學系	D 日	M 碩士	121	0	37	30 臺北市	1 一般
0003	國立臺灣大學	310101	經濟學系	D 日	B 學士	580	40	151	30 臺北市	1 一般
0003	國立臺灣大學	310101	經濟學系	N 職	M 碩士	75	0	21	30 臺北市	1 一般
0003	國立臺灣大學	310201	政治學系	D 日	D 博士	46	0	4	30 臺北市	1 一般
0003	國立臺灣大學	310201	政治學系	D 日	M 碩士	147	0	44	30 臺北市	1 一般
0003	國立臺灣大學	310201	政治學系	D 日	B 學士	761	24	187	30 臺北市	1 一般
0003	國立臺灣大學	310201	政治學系	N 職	M 碩士	79	0	13	30 臺北市	1 一般
0003	國立臺灣大學	310301	社會學系	D 日	D 博士	11	0	2	30 臺北市	1 一般
0003	國立臺灣大學	310301	社會學系	D 日	M 碩士	49	0	13	30 臺北市	1 一般
0003	國立臺灣大學	310301	社會學系	D 日	B 學士	200	18	52	30 臺北市	1 一般
0003	國立臺灣大學	310501	(應用)心理學系	D 日	D 博士	38	0	8	30 臺北市	1 一般
0003	國立臺灣大學	310501	(應用)心理學系	D 日	M 碩士	115	0	33	30 臺北市	1 一般
0003	國立臺灣大學	310501	(應用)心理學系	D 日	B 學士	279	24	62	30 臺北市	1 一般
0003	國立臺灣大學	310602	地理環境資源學系	D 日	D 博士	25	0	2	30 臺北市	1 一般
0003	國立臺灣大學	310602	地理環境資源學系	D 日	M 碩士	59	0	25	30 臺北市	1 一般
0003	國立臺灣大學	310602	地理環境資源學系	D 日	B 學士	168	19	25	30 臺北市	1 一般
0003	國立臺灣大學	310602	地理環境資源學系	N 職	M 碩士	1	0	0	30 臺北市	1 一般
0003	國立臺灣大學	310808	公共事務(管理)學系	D 日	M 碩士	47	6	5	30 臺北市	1 一般
0003	國立臺灣大學	311002	國家發展(與兩岸關係)研究所	D 日	D 博士	74	0	7	30 臺北市	1 一般
0003	國立臺灣大學	311002	國家發展(與兩岸關係)研究所	D 日	M 碩士	216	21	43	30 臺北市	1 一般
0003	國立臺灣大學	311002	國家發展(與兩岸關係)研究所	N 職	M 碩士	85	0	18	30 臺北市	1 一般
0003	國立臺灣大學	320201	新聞學系	D 日	M 碩士	90	7	21	30 臺北市	1 一般
0003	國立臺灣大學	320602	(數位)圖書資訊學系	D 日	D 博士	20	0	5	30 臺北市	1 一般
0003	國立臺灣大學	320602	(數位)圖書資訊學系	D 日	M 碩士	61	0	18	30 臺北市	1 一般
0003	國立臺灣大學	320602	(數位)圖書資訊學系	D 日	B 學士	206	13	39	30 臺北市	1 一般
0003	國立臺灣大學	340101	商學系	D 日	D 博士	36	0	3	30 臺北市	1 一般
0003	國立臺灣大學	340101	商學系	D 日	M 碩士	148	3	65	30 臺北市	1 一般
0003	國立臺灣大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	D 博士	29	0	1	30 臺北市	1 一般
0003	國立臺灣大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	109	0	51	30 臺北市	1 一般
0003	國立臺灣大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 學士	512	26	133	30 臺北市	1 一般
0003	國立臺灣大學	340301	企業管理學系	D 日	M 碩士	138	2	24	30 臺北市	1 一般
0003	國立臺灣大學	340302	工商管理學系	D 日	B 學士	414	21	104	30 臺北市	1 一般
0003	國立臺灣大學	340305	事業經營學系	N 職	M 碩士	59	0	0	30 臺北市	1 一般
0003	國立臺灣大學	340307	國際企業(與)(管理)學系	D 日	D 博士	60	0	6	30 臺北市	1 一般
0003	國立臺灣大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	144	0	56	30 臺北市	1 一般
0003	國立臺灣大學	340307	國際企業(與)(管理)學系	D 日	B 學士	386	21	97	30 臺北市	1 一般
0003	國立臺灣大學	340501	(計量)(數量)財務金融學系	D 日	D 博士	36	0	1	30 臺北市	1 一般
0003	國立臺灣大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	156	0	61	30 臺北市	1 一般
0003	國立臺灣大學	340501	(計量)(數量)財務金融學系	D 日	B 學士	517	24	128	30 臺北市	1 一般
0003	國立臺灣大學	349939	高階(主管)(經營)(企業)管理碩士(EMBA)	N 職	M 碩士	209	0	43	30 臺北市	1 一般
0003	國立臺灣大學	349999	管理學院(不分系)	N 職	M 碩士	478	0	144	30 臺北市	1 一般
0003	國立臺灣大學	3499A8	創業創新管理研究所	N 職	M 碩士	18	0	0	30 臺北市	1 一般
0003	國立臺灣大學	380101	法律學系	D 日	D 博士	53	0	0	30 臺北市	1 一般
0003	國立臺灣大學	380101	法律學系	D 日	M 碩士	495	0	111	30 臺北市	1 一般
0003	國立臺灣大學	380101	法律學系	D 日	B 學士	806	37	185	30 臺北市	1 一般
0003	國立臺灣大學	380205	科際整合法律學研究所	D 日	M 碩士	172	7	29	30 臺北市	1 一般
0003	國立臺灣大學	380217	事業經營法務學位學程	N 職	M 碩士	23	0	0	30 臺北市	1 一般
0003	國立臺灣大學	420103	生命科學系	D 日	D 博士	27	0	9	30 臺北市	1 一般
0003	國立臺灣大學	420103	生命科學系	D 日	M 碩士	62	0	26	30 臺北市	1 一般
0003	國立臺灣大學	420103	生命科學系	D 日	B 學士	209	27	49	30 臺北市	1 一般
0003	國立臺灣大學	420106	植物科學研究所	D 日	D 博士	32	0	8	30 臺北市	1 一般
0003	國立臺灣大學	420106	植物科學研究所	D 日	M 碩士	66	9	27	30 臺北市	1 一般
0003	國立臺灣大學	420107	昆蟲學系	D 日	D 博士	6	0	1	30 臺北市	1 一般
0003	國立臺灣大學	420107	昆蟲學系	D 日	M 碩士	34	0	10	30 臺北市	1 一般
0003	國立臺灣大學	420107	昆蟲學系	D 日	B 學士	118	10	23	30 臺北市	1 一般
0003	國立臺灣大學	420202	生態學與演化生物學研究所	D 日	D 博士	29	0	6	30 臺北市	1 一般
0003	國立臺灣大學	420202	生態學與演化生物學研究所	D 日	M 碩士	65	8	17	30 臺北市	1 一般
0003	國立臺灣大學	420302	(自然)生物科技學系	D 日	D 博士	37	0	6	30 臺北市	1 一般
0003	國立臺灣大學	420302	(自然)生物科技學系	D 日	M 碩士	23	8	0	30 臺北市	1 一般
0003	國立臺灣大學	420309	生化科學研究所	D 日	D 博士	59	0	18	30 臺北市	1 一般
0003	國立臺灣大學	420309	生化科學研究所	D 日	M 碩士	55	7	21	30 臺北市	1 一般
0003	國立臺灣大學	420310	生化科技學系	D 日	D 博士	29	0	6	30 臺北市	1 一般
0003	國立臺灣大學	420310	生化科技學系	D 日	M 碩士	117	0	52	30 臺北市	1 一般
0003	國立臺灣大學	420310	生化科技學系	D 日	B 學士	193	20	43	30 臺北市	1 一般
0003	國立臺灣大學	420313	分子(生物)及細胞生物研究所	D 日	D 博士	14	0	0	30 臺北市	1 一般
0003	國立臺灣大學	420313	分子(生物)及細胞生物研究所	D 日	M 碩士	61	7	26	30 臺北市	1 一般
0003	國立臺灣大學	420321	基因體與系統生物學學位學程	D 日	D 博士	46	0	2	30 臺北市	1 一般
0003	國立臺灣大學	420321	基因體與系統生物學學位學程	D 日	M 碩士	12	0	3	30 臺北市	1 一般
0003	國立臺灣大學	420401	微生物學系	D 日	D 博士	31	0	8	30 臺北市	1 一般
0003	國立臺灣大學	420401	微生物學系	D 日	M 碩士	78	12	33	30 臺北市	1 一般
0003	國立臺灣大學	420501	生物化學(暨分子生物)研究所	D 日	D 博士	27	0	2	30 臺北市	1 一般
0003	國立臺灣大學	420501	生物化學(暨分子生物)研究所	D 日	M 碩士	60	13	30	30 臺北市	1 一般
0003	國立臺灣大學	440101	化學系	D 日	D 博士	159	0	25	30 臺北市	1 一般
0003	國立臺灣大學	440101	化學系	D 日	M 碩士	202	0	96	30 臺北市	1 一般
0003	國立臺灣大學	440101	化學系	D 日	B 學士	295	33	76	30 臺北市	1 一般
0003	國立臺灣大學	440203	地質(科)學系	D 日	D 博士	51	0	6	30 臺北市	1 一般
0003	國立臺灣大學	440203	地質(科)學系	D 日	M 碩士	84	0	26	30 臺北市	1 一般
0003	國立臺灣大學	440203	地質(科)學系	D 日	B 學士	166	23	26	30 臺北市	1 一般
0003	國立臺灣大學	440214	氣候變遷與永續發展國際學位學程	D 日	D 博士	3	0	0	30 臺北市	1 一般
0003	國立臺灣大學	440214	氣候變遷與永續發展國際學位學程	D 日	M 碩士	14	0	0	30 臺北市	1 一般
0003	國立臺灣大學	440301	物理學系	D 日	D 博士	106	0	18	30 臺北市	1 一般
0003	國立臺灣大學	440301	物理學系	D 日	M 碩士	169	0	70	30 臺北市	1 一般
0003	國立臺灣大學	440301	物理學系	D 日	B 學士	282	34	68	30 臺北市	1 一般
0003	國立臺灣大學	440302	應用物理學系	D 日	D 博士	28	0	0	30 臺北市	1 一般
0003	國立臺灣大學	440302	應用物理學系	D 日	M 碩士	40	7	11	30 臺北市	1 一般
0003	國立臺灣大學	440401	大氣科學系	D 日	D 博士	20	0	3	30 臺北市	1 一般
0003	國立臺灣大學	440401	大氣科學系	D 日	M 碩士	55	0	13	30 臺北市	1 一般
0003	國立臺灣大學	440401	大氣科學系	D 日	B 學士	143	15	35	30 臺北市	1 一般
0003	國立臺灣大學	440508	海洋(科學)學系	D 日	D 博士	20	0	3	30 臺北市	1 一般
0003	國立臺灣大學	440508	海洋(科學)學系	D 日	M 碩士	85	29	42	30 臺北市	1 一般
0003	國立臺灣大學	440601	天文(物理)研究所	D 日	D 博士	10	0	0	30 臺北市	1 一般
0003	國立臺灣大學	440601	天文(物理)研究所	D 日	M 碩士	17	7	3	30 臺北市	1 一般
0003	國立臺灣大學	460101	數學系	D 日	D 博士	19	0	5	30 臺北市	1 一般
0003	國立臺灣大學	460101	數學系	D 日	M 碩士	53	0	22	30 臺北市	1 一般
0003	國立臺灣大學	460101	數學系	D 日	B 學士	215	24	56	30 臺北市	1 一般
0003	國立臺灣大學	460201	統計(科學)(資訊)學系	D 日	M 碩士	19	0	9	30 臺北市	1 一般
0003	國立臺灣大學	469904	應用數學科學研究所	D 日	M 碩士	31	8	11	30 臺北市	1 一般
0003	國立臺灣大學	480109	資訊管理(技術)學系	D 日	D 博士	23	0	7	30 臺北市	1 一般
0003	國立臺灣大學	480109	資訊管理(技術)學系	D 日	M 碩士	121	0	44	30 臺北市	1 一般
0003	國立臺灣大學	480109	資訊管理(技術)學系	D 日	B 學士	207	14	38	30 臺北市	1 一般
0003	國立臺灣大學	480202	資訊網路與多媒體研究所	D 日	D 博士	48	0	8	30 臺北市	1 一般
0003	國立臺灣大學	480202	資訊網路與多媒體研究所	D 日	M 碩士	102	9	47	30 臺北市	1 一般
0003	國立臺灣大學	520101	電機(與控制)工程學系	D 日	D 博士	99	0	17	30 臺北市	1 一般
0003	國立臺灣大學	520101	電機(與控制)工程學系	D 日	M 碩士	221	0	69	30 臺北市	1 一般
0003	國立臺灣大學	520101	電機(與控制)工程學系	D 日	B 學士	784	62	190	30 臺北市	1 一般
0003	國立臺灣大學	520103	(微)電子(工程)學系	D 日	D 博士	140	0	21	30 臺北市	1 一般
0003	國立臺灣大學	520103	(微)電子(工程)學系	D 日	M 碩士	377	14	124	30 臺北市	1 一般
0003	國立臺灣大學	520103	(微)電子(工程)學系	N 職	M 碩士	1	0	3	30 臺北市	1 一般
0003	國立臺灣大學	520106	光電(科學與)工程學系	D 日	D 博士	70	0	10	30 臺北市	1 一般
0003	國立臺灣大學	520106	光電(科學與)工程學系	D 日	M 碩士	251	18	84	30 臺北市	1 一般
0003	國立臺灣大學	520114	資訊工程學系	D 日	D 博士	108	0	21	30 臺北市	1 一般
0003	國立臺灣大學	520114	資訊工程學系	D 日	M 碩士	324	0	127	30 臺北市	1 一般
0003	國立臺灣大學	520114	資訊工程學系	D 日	B 學士	520	30	104	30 臺北市	1 一般
0003	國立臺灣大學	520114	資訊工程學系	N 職	M 碩士	17	0	6	30 臺北市	1 一般
0003	國立臺灣大學	520123	電信工程學系	D 日	D 博士	73	0	19	30 臺北市	1 一般
0003	國立臺灣大學	520123	電信工程學系	D 日	M 碩士	284	13	107	30 臺北市	1 一般
0003	國立臺灣大學	520201	(動力)機械工程學系	D 日	D 博士	134	0	17	30 臺北市	1 一般
0003	國立臺灣大學	520201	(動力)機械工程學系	D 日	M 碩士	423	0	181	30 臺北市	1 一般
0003	國立臺灣大學	520201	(動力)機械工程學系	D 日	B 學士	675	58	159	30 臺北市	1 一般
0003	國立臺灣大學	520234	應用力學研究所	D 日	D 博士	30	0	6	30 臺北市	1 一般
0003	國立臺灣大學	520234	應用力學研究所	D 日	M 碩士	174	29	66	30 臺北市	1 一般
0003	國立臺灣大學	520239	生物(產業)機電工程學系	D 日	D 博士	26	0	2	30 臺北市	1 一般
0003	國立臺灣大學	520239	生物(產業)機電工程學系	D 日	M 碩士	106	0	41	30 臺北市	1 一般
0003	國立臺灣大學	520239	生物(產業)機電工程學系	D 日	B 學士	167	22	37	30 臺北市	1 一般
0003	國立臺灣大學	520301	土木工程學系	D 日	D 博士	130	0	10	30 臺北市	1 一般
0003	國立臺灣大學	520301	土木工程學系	D 日	M 碩士	347	0	163	30 臺北市	1 一般
0003	國立臺灣大學	520301	土木工程學系	D 日	B 學士	456	52	96	30 臺北市	1 一般
0003	國立臺灣大學	520301	土木工程學系	N 職	M 碩士	48	0	16	30 臺北市	1 一般
0003	國立臺灣大學	520315	生物環境(系統)工程學系	D 日	D 博士	35	0	7	30 臺北市	1 一般
0003	國立臺灣大學	520315	生物環境(系統)工程學系	D 日	M 碩士	72	0	30	30 臺北市	1 一般
0003	國立臺灣大學	520315	生物環境(系統)工程學系	D 日	B 學士	207	24	39	30 臺北市	1 一般
0003	國立臺灣大學	520401	化學工程學系	D 日	D 博士	76	0	21	30 臺北市	1 一般
0003	國立臺灣大學	520401	化學工程學系	D 日	M 碩士	202	0	83	30 臺北市	1 一般
0003	國立臺灣大學	520401	化學工程學系	D 日	B 學士	488	34	108	30 臺北市	1 一般
0003	國立臺灣大學	520407	高分子科學與工程學研究所	D 日	D 博士	39	0	12	30 臺北市	1 一般
0003	國立臺灣大學	520407	高分子科學與工程學研究所	D 日	M 碩士	57	7	27	30 臺北市	1 一般
0003	國立臺灣大學	520502	材料科學(與)(工程)學系	D 日	D 博士	87	0	13	30 臺北市	1 一般
0003	國立臺灣大學	520502	材料科學(與)(工程)學系	D 日	M 碩士	142	0	48	30 臺北市	1 一般
0003	國立臺灣大學	520502	材料科學(與)(工程)學系	D 日	B 學士	215	23	50	30 臺北市	1 一般
0003	國立臺灣大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	D 博士	26	0	0	30 臺北市	1 一般
0003	國立臺灣大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	70	6	33	30 臺北市	1 一般
0003	國立臺灣大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 職	M 碩士	36	0	16	30 臺北市	1 一般
0003	國立臺灣大學	520901	環境工程學系	D 日	D 博士	63	0	7	30 臺北市	1 一般
0003	國立臺灣大學	520901	環境工程學系	D 日	M 碩士	98	13	46	30 臺北市	1 一般
