大專校院各校科系別概況										
105 學年度 SY2016-2017										
學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
0004	國立臺灣師範大學	520101	電機(與控制)工程學系	D 日	M 碩士	60	0	30	30 臺北市	3 師範
0004	國立臺灣師範大學	520108	光電科技(學)研究所	D 日	M 碩士	56	8	22	30 臺北市	3 師範
0004	國立臺灣師範大學	520114	資訊工程學系	D 日	M 碩士	127	0	54	30 臺北市	3 師範
0004	國立臺灣師範大學	520226	(機械與)機電工程學系	D 日	M 碩士	59	0	21	30 臺北市	3 師範
0004	國立臺灣師範大學	520908	海洋環境科技研究所	D 日	M 碩士	3	0	5	30 臺北市	3 師範
0004	國立臺灣師範大學	760102	復健諮商研究所	D 日	M 碩士	33	5	13	30 臺北市	3 師範
0004	國立臺灣師範大學	760301	(社會政策與)社會工作學系	D 日	M 碩士	61	5	13	30 臺北市	3 師範
0004	國立臺灣師範大學	810302	運動競技學系	D 日	M 碩士	68	0	20	30 臺北市	3 師範
0004	國立臺灣師範大學	810531	運動休閒與餐旅管理研究所	D 日	M 碩士	89	11	47	30 臺北市	3 師範
0005	國立成功大學	140101	教育學系	D 日	M 碩士	56	8	21	21 臺南市	1 一般
0005	國立成功大學	210701	藝術學系	D 日	M 碩士	49	7	14	21 臺南市	1 一般
0005	國立成功大學	210905	科技藝術研究所	D 日	M 碩士	11	0	0	21 臺南市	1 一般
0005	國立成功大學	220101	臺灣文學系	D 日	M 碩士	37	0	15	21 臺南市	1 一般
0005	國立成功大學	220201	(中)國(語)文學系	D 日	M 碩士	81	0	22	21 臺南市	1 一般
0005	國立成功大學	220301	外國語文學系	D 日	M 碩士	58	0	21	21 臺南市	1 一般
0005	國立成功大學	220901	(歷)史學系	D 日	M 碩士	45	0	14	21 臺南市	1 一般
0005	國立成功大學	221003	考古學系	D 日	M 碩士	15	2	0	21 臺南市	1 一般
0005	國立成功大學	230109	創意產業設計研究所	D 日	M 碩士	52	7	17	21 臺南市	1 一般
0005	國立成功大學	230303	工業(產品)設計學系	D 日	M 碩士	89	0	32	21 臺南市	1 一般
0005	國立成功大學	310101	經濟學系	D 日	M 碩士	31	0	14	21 臺南市	1 一般
0005	國立成功大學	310109	政治經濟學系	D 日	M 碩士	35	7	10	21 臺南市	1 一般
0005	國立成功大學	310501	(應用)心理學系	D 日	M 碩士	36	0	18	21 臺南市	1 一般
0005	國立成功大學	310511	行為醫學研究所	D 日	M 碩士	34	5	12	21 臺南市	1 一般
0005	國立成功大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	80	0	36	21 臺南市	1 一般
0005	國立成功大學	340301	企業管理學系	D 日	M 碩士	97	0	53	21 臺南市	1 一般
0005	國立成功大學	340303	經營(與)管理(技術)學系	D 日	M 碩士	42	0	24	21 臺南市	1 一般
0005	國立成功大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	66	4	25	21 臺南市	1 一般
0005	國立成功大學	340310	國際(經營)(專業)管理學位學程(含IMBA)	D 日	M 碩士	99	7	31	21 臺南市	1 一般
0005	國立成功大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	50	5	28	21 臺南市	1 一般
0005	國立成功大學	349908	工業與資訊管理學系	D 日	M 碩士	89	0	38	21 臺南市	1 一般
0005	國立成功大學	349926	電信管理研究所	D 日	M 碩士	37	5	14	21 臺南市	1 一般
0005	國立成功大學	380101	法律學系	D 日	M 碩士	172	0	42	21 臺南市	1 一般
0005	國立成功大學	420103	生命科學系	D 日	M 碩士	62	0	18	21 臺南市	1 一般
0005	國立成功大學	420114	熱帶植物科學研究所	D 日	M 碩士	19	5	4	21 臺南市	1 一般
0005	國立成功大學	420302	(自然)生物科技學系	D 日	M 碩士	50	1	16	21 臺南市	1 一般
0005	國立成功大學	420402	微生物(與)免疫學系	D 日	M 碩士	60	12	18	21 臺南市	1 一般
0005	國立成功大學	420501	生物化學(暨分子生物)研究所	D 日	M 碩士	52	9	20	21 臺南市	1 一般
0005	國立成功大學	420601	生物(資訊與)訊息傳遞研究所	D 日	M 碩士	21	1	9	21 臺南市	1 一般
0005	國立成功大學	440101	化學系	D 日	M 碩士	115	0	51	21 臺南市	1 一般
0005	國立成功大學	440201	地球科學系	D 日	M 碩士	56	0	23	21 臺南市	1 一般
0005	國立成功大學	440301	物理學系	D 日	M 碩士	84	0	50	21 臺南市	1 一般
0005	國立成功大學	440306	太空(天文)與電漿科學研究所	D 日	M 碩士	31	6	12	21 臺南市	1 一般
0005	國立成功大學	440509	海洋科技與事務研究所	D 日	M 碩士	18	7	8	21 臺南市	1 一般
0005	國立成功大學	449909	自然災害減災及管理學位學程	D 日	M 碩士	21	0	7	21 臺南市	1 一般
0005	國立成功大學	460101	數學系	D 日	M 碩士	59	0	13	21 臺南市	1 一般
0005	國立成功大學	460201	統計(科學)(資訊)學系	D 日	M 碩士	49	0	21	21 臺南市	1 一般
0005	國立成功大學	480109	資訊管理(技術)學系	D 日	M 碩士	48	7	27	21 臺南市	1 一般
0005	國立成功大學	520101	電機(與控制)工程學系	D 日	M 碩士	441	0	173	21 臺南市	1 一般
0005	國立成功大學	520103	(微)電子(工程)學系	D 日	M 碩士	112	10	49	21 臺南市	1 一般
0005	國立成功大學	520106	光電(科學與)工程學系	D 日	M 碩士	146	0	59	21 臺南市	1 一般
0005	國立成功大學	520114	資訊工程學系	D 日	M 碩士	262	0	100	21 臺南市	1 一般
0005	國立成功大學	520168	電腦與通信(工程)研究所	D 日	M 碩士	234	17	78	21 臺南市	1 一般
0005	國立成功大學	520169	製造資訊與系統研究所	D 日	M 碩士	61	7	24	21 臺南市	1 一般
0005	國立成功大學	520174	奈米積體電路工程學位學程	D 日	M 碩士	35	0	8	21 臺南市	1 一般
0005	國立成功大學	520188	電資類產業研發專班	D 日	M 碩士	52	0	14	21 臺南市	1 一般
0005	國立成功大學	520201	(動力)機械工程學系	D 日	M 碩士	348	0	159	21 臺南市	1 一般
0005	國立成功大學	520205	航空太空工程學系	D 日	M 碩士	230	0	90	21 臺南市	1 一般
0005	國立成功大學	520228	系統及船舶機電工程學系	D 日	M 碩士	93	0	43	21 臺南市	1 一般
0005	國立成功大學	520301	土木工程學系	D 日	M 碩士	235	0	100	21 臺南市	1 一般
0005	國立成功大學	520401	化學工程學系	D 日	M 碩士	232	0	98	21 臺南市	1 一般
0005	國立成功大學	520502	材料科學(與)(工程)學系	D 日	M 碩士	240	0	103	21 臺南市	1 一般
0005	國立成功大學	520513	資源工程學系	D 日	M 碩士	82	0	48	21 臺南市	1 一般
0005	國立成功大學	520524	尖端材料國際學位學程	D 日	M 碩士	28	0	11	21 臺南市	1 一般
0005	國立成功大學	520802	測量及空間資訊學系	D 日	M 碩士	59	0	20	21 臺南市	1 一般
0005	國立成功大學	520901	環境工程學系	D 日	M 碩士	97	0	39	21 臺南市	1 一般
0005	國立成功大學	521002	水利(及海洋)工程學系	D 日	M 碩士	101	0	44	21 臺南市	1 一般
0005	國立成功大學	521108	生物醫學工程學系	D 日	M 碩士	105	0	37	21 臺南市	1 一般
0005	國立成功大學	521302	工程科學(及海洋工程)學系	D 日	M 碩士	184	0	80	21 臺南市	1 一般
0005	國立成功大學	580101	建築(工程)學系	D 日	M 碩士	173	0	84	21 臺南市	1 一般
0005	國立成功大學	580301	都市計劃(與景觀建築)學系	D 日	M 碩士	106	0	49	21 臺南市	1 一般
0005	國立成功大學	720102	臨床醫學研究所	D 日	M 碩士	36	14	14	21 臺南市	1 一般
0005	國立成功大學	720107	(微免暨)分子醫學研究所	D 日	M 碩士	37	9	17	21 臺南市	1 一般
0005	國立成功大學	720109	生理學研究所	D 日	M 碩士	30	10	9	21 臺南市	1 一般
0005	國立成功大學	720115	細胞生物與解剖學研究所	D 日	M 碩士	25	9	7	21 臺南市	1 一般
0005	國立成功大學	720201	公共衛生學系	D 日	M 碩士	35	8	10	21 臺南市	1 一般
0005	國立成功大學	720216	環境醫學研究所	D 日	M 碩士	64	10	21	21 臺南市	1 一般
0005	國立成功大學	720305	藥理(暨毒理)(學)研究所	D 日	M 碩士	38	8	7	21 臺南市	1 一般
0005	國立成功大學	720325	臨床藥學與藥物科技研究所	D 日	M 碩士	25	7	8	21 臺南市	1 一般
0005	國立成功大學	720401	物理治療系	D 日	M 碩士	22	0	10	21 臺南市	1 一般
0005	國立成功大學	720402	職能治療學系	D 日	M 碩士	21	0	8	21 臺南市	1 一般
0005	國立成功大學	720601	護理學系	D 日	M 碩士	91	0	23	21 臺南市	1 一般
0005	國立成功大學	720708	醫學檢驗(暨)生物技術學系	D 日	M 碩士	39	0	17	21 臺南市	1 一般
0005	國立成功大學	720714	醫學資訊學系	D 日	M 碩士	32	5	6	21 臺南市	1 一般
0005	國立成功大學	720805	口腔醫學研究所	D 日	M 碩士	25	10	11	21 臺南市	1 一般
0005	國立成功大學	810515	體育(與)健康(與)(休閒)學系	D 日	M 碩士	38	9	7	21 臺南市	1 一般
0005	國立成功大學	840104	交通管理科學系	D 日	M 碩士	78	0	27	21 臺南市	1 一般
0005	國立成功大學	840204	民航研究所	D 日	M 碩士	18	5	9	21 臺南市	1 一般
0005	國立成功大學	990102	老年學研究所	D 日	M 碩士	32	6	9	21 臺南市	1 一般
0006	國立中興大學	140118	教師專業(發展)研究所	D 日	M 碩士	26	8	5	19 臺中市	1 一般
0006	國立中興大學	220104	臺灣文學與跨國文化研究所	D 日	M 碩士	46	5	11	19 臺中市	1 一般
0006	國立中興大學	220201	(中)國(語)文學系	D 日	M 碩士	70	0	17	19 臺中市	1 一般
0006	國立中興大學	220301	外國語文學系	D 日	M 碩士	42	0	8	19 臺中市	1 一般
0006	國立中興大學	220901	(歷)史學系	D 日	M 碩士	46	0	8	19 臺中市	1 一般
0006	國立中興大學	310102	應用經濟系	D 日	M 碩士	42	0	14	19 臺中市	1 一般
0006	國立中興大學	310203	國際政治研究所	D 日	M 碩士	44	6	14	19 臺中市	1 一般
0006	國立中興大學	310810	國家政策與公共事務研究所	D 日	M 碩士	20	5	9	19 臺中市	1 一般
0006	國立中興大學	310913	全球事務研究跨洲學位學程	D 日	M 碩士	21	0	0	19 臺中市	1 一般
0006	國立中興大學	320602	(數位)圖書資訊學系	D 日	M 碩士	39	4	11	19 臺中市	1 一般
0006	國立中興大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	47	0	16	19 臺中市	1 一般
0006	國立中興大學	340301	企業管理學系	D 日	M 碩士	68	0	25	19 臺中市	1 一般
0006	國立中興大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	66	0	27	19 臺中市	1 一般
0006	國立中興大學	340801	行銷(管理)學系	D 日	M 碩士	44	0	26	19 臺中市	1 一般
0006	國立中興大學	349901	(商務)科技管理系	D 日	M 碩士	80	9	30	19 臺中市	1 一般
0006	國立中興大學	380101	法律學系	D 日	M 碩士	69	0	11	19 臺中市	1 一般
0006	國立中興大學	420103	生命科學系	D 日	M 碩士	140	0	44	19 臺中市	1 一般
0006	國立中興大學	420107	昆蟲學系	D 日	M 碩士	47	0	17	19 臺中市	1 一般
0006	國立中興大學	420302	(自然)生物科技學系	D 日	M 碩士	55	0	15	19 臺中市	1 一般
0006	國立中興大學	420314	分子生物(科技)學系	D 日	M 碩士	49	8	12	19 臺中市	1 一般
0006	國立中興大學	420501	生物化學(暨分子生物)研究所	D 日	M 碩士	32	8	12	19 臺中市	1 一般
0006	國立中興大學	420503	生物醫學(科學)學系	D 日	M 碩士	33	9	13	19 臺中市	1 一般
0006	國立中興大學	420612	基因體暨生物資訊學研究所	D 日	M 碩士	20	7	9	19 臺中市	1 一般
0006	國立中興大學	440101	化學系	D 日	M 碩士	141	0	73	19 臺中市	1 一般
0006	國立中興大學	440301	物理學系	D 日	M 碩士	44	0	15	19 臺中市	1 一般
0006	國立中興大學	460102	應用數學系	D 日	M 碩士	44	0	6	19 臺中市	1 一般
0006	國立中興大學	460201	統計(科學)(資訊)學系	D 日	M 碩士	43	8	18	19 臺中市	1 一般
0006	國立中興大學	480109	資訊管理(技術)學系	D 日	M 碩士	67	0	36	19 臺中市	1 一般
0006	國立中興大學	520101	電機(與控制)工程學系	D 日	M 碩士	159	0	56	19 臺中市	1 一般
0006	國立中興大學	520106	光電(科學與)工程學系	D 日	M 碩士	29	5	17	19 臺中市	1 一般
0006	國立中興大學	520119	資訊科學與工程學系	D 日	M 碩士	128	0	43	19 臺中市	1 一般
0006	國立中興大學	520126	(光電與)通訊(工程)學系	D 日	M 碩士	31	5	13	19 臺中市	1 一般
0006	國立中興大學	520188	電資類產業研發專班	D 日	M 碩士	8	0	0	19 臺中市	1 一般
0006	國立中興大學	520201	(動力)機械工程學系	D 日	M 碩士	177	0	76	19 臺中市	1 一般
0006	國立中興大學	520237	精密(機電)工程研究所	D 日	M 碩士	43	7	22	19 臺中市	1 一般
0006	國立中興大學	520239	生物(產業)機電工程學系	D 日	M 碩士	45	0	22	19 臺中市	1 一般
0006	國立中興大學	520288	機械類產業研發專班	D 日	M 碩士	2	0	0	19 臺中市	1 一般
0006	國立中興大學	520301	土木工程學系	D 日	M 碩士	138	0	67	19 臺中市	1 一般
0006	國立中興大學	520401	化學工程學系	D 日	M 碩士	109	0	55	19 臺中市	1 一般
0006	國立中興大學	520502	材料科學(與)(工程)學系	D 日	M 碩士	104	0	51	19 臺中市	1 一般
0006	國立中興大學	520511	奈米科學研究所	D 日	M 碩士	31	7	9	19 臺中市	1 一般
0006	國立中興大學	520901	環境工程學系	D 日	M 碩士	84	0	42	19 臺中市	1 一般
0006	國立中興大學	521110	生醫工程研究所	D 日	M 碩士	23	5	13	19 臺中市	1 一般
0006	國立中興大學	580204	景觀與遊憩(管理)系	D 日	M 碩士	16	0	6	19 臺中市	1 一般
0006	國立中興大學	620102	農藝學系	D 日	M 碩士	62	0	20	19 臺中市	1 一般
0006	國立中興大學	620109	國際農學研究所	D 日	M 碩士	22	2	11	19 臺中市	1 一般
0006	國立中興大學	620203	動物科學(技術)學系	D 日	M 碩士	64	0	32	19 臺中市	1 一般
0006	國立中興大學	620301	園藝學系	D 日	M 碩士	71	0	31	19 臺中市	1 一般
0006	國立中興大學	620402	植物病理(與微生物)學系	D 日	M 碩士	35	0	18	19 臺中市	1 一般
0006	國立中興大學	620405	植物醫學暨安全農業學位學程	D 日	M 碩士	20	0	0	19 臺中市	1 一般
0006	國立中興大學	620512	生物產業管理系	D 日	M 碩士	38	6	11	19 臺中市	1 一般
0006	國立中興大學	620515	農業經濟與行銷學位學程	D 日	M 碩士	17	0	5	19 臺中市	1 一般
0006	國立中興大學	620605	食品暨應用生物科技學系	D 日	M 碩士	93	0	34	19 臺中市	1 一般
0006	國立中興大學	620701	水土保持學系	D 日	M 碩士	58	0	29	19 臺中市	1 一般
0006	國立中興大學	620802	土壤環境科學學系	D 日	M 碩士	33	0	10	19 臺中市	1 一般
0006	國立中興大學	621001	森林(暨)(自然保育)(自然資源)學系	D 日	M 碩士	50	0	29	19 臺中市	1 一般
0006	國立中興大學	640101	獸醫學系	D 日	M 碩士	76	0	24	19 臺中市	1 一般
0006	國立中興大學	640103	獸醫病理(生物)學研究所	D 日	M 碩士	11	9	9	19 臺中市	1 一般
0006	國立中興大學	640108	(獸醫)微生物暨公共衛生學研究所	D 日	M 碩士	32	9	11	19 臺中市	1 一般
0006	國立中興大學	810524	運動與健康管理研究所	D 日	M 碩士	28	7	4	19 臺中市	1 一般
0007	國立交通大學	140101	教育學系	D 日	M 碩士	84	11	22	18 新竹市	1 一般
0007	國立交通大學	140212	(兒童)英語教(育)學系	D 日	M 碩士	33	6	10	18 新竹市	1 一般
0007	國立交通大學	210401	音樂學系	D 日	M 碩士	65	7	15	18 新竹市	1 一般
0007	國立交通大學	210901	應用藝術(與設計)學系	D 日	M 碩士	82	6	11	18 新竹市	1 一般
0007	國立交通大學	220301	外國語文學系	D 日	M 碩士	41	0	10	18 新竹市	1 一般
0007	國立交通大學	229901	人文(社會)學系	D 日	M 碩士	29	0	7	18 新竹市	1 一般
0007	國立交通大學	229916	亞際文化研究學位學程	D 日	M 碩士	10	0	2	18 新竹市	1 一般
0007	國立交通大學	310307	社會與文化研究所	D 日	M 碩士	42	7	9	18 新竹市	1 一般
0007	國立交通大學	320102	傳播學系	D 日	M 碩士	92	7	24	18 新竹市	1 一般
0007	國立交通大學	320103	傳播與科技學系	D 日	M 碩士	13	0	0	18 新竹市	1 一般
0007	國立交通大學	340301	企業管理學系	D 日	M 碩士	64	0	38	18 新竹市	1 一般
0007	國立交通大學	340303	經營(與)管理(技術)學系	D 日	M 碩士	71	7	50	18 新竹市	1 一般
0007	國立交通大學	340306	管理(科學)學系	D 日	M 碩士	79	0	34	18 新竹市	1 一般
0007	國立交通大學	340530	資訊管理與財務金融學系	D 日	M 碩士	173	0	70	18 新竹市	1 一般
0007	國立交通大學	349901	(商務)科技管理系	D 日	M 碩士	39	7	15	18 新竹市	1 一般
0007	國立交通大學	380203	科技法律學系	D 日	M 碩士	101	13	19	18 新竹市	1 一般
0007	國立交通大學	420302	(自然)生物科技學系	D 日	M 碩士	102	0	33	18 新竹市	1 一般
0007	國立交通大學	420319	分子醫學與生物工程研究所	D 日	M 碩士	54	8	21	18 新竹市	1 一般
0007	國立交通大學	420611	生物資訊與系統生物研究所	D 日	M 碩士	39	8	9	18 新竹市	1 一般
0007	國立交通大學	440102	應用化學系	D 日	M 碩士	218	0	68	18 新竹市	1 一般
0007	國立交通大學	440107	跨領域分子科學學位學程	D 日	M 碩士	6	0	2	18 新竹市	1 一般
0007	國立交通大學	440301	物理學系	D 日	M 碩士	58	10	19	18 新竹市	1 一般
0007	國立交通大學	440303	電子物理學系	D 日	M 碩士	159	0	44	18 新竹市	1 一般
0007	國立交通大學	449906	加速器光源科技與應用學位學程	D 日	M 碩士	21	0	8	18 新竹市	1 一般
0007	國立交通大學	460102	應用數學系	D 日	M 碩士	89	0	26	18 新竹市	1 一般
0007	國立交通大學	460201	統計(科學)(資訊)學系	D 日	M 碩士	47	9	24	18 新竹市	1 一般
0007	國立交通大學	480303	多媒體工程研究所	D 日	M 碩士	133	7	41	18 新竹市	1 一般
0007	國立交通大學	520101	電機(與控制)工程學系	D 日	M 碩士	143	0	33	18 新竹市	1 一般
